run_id,class_id,class_label,precision,recall,f1,support,holdout_device,task
nb_attack_lgbm_mi_top40_weighted__Provision_PT_838_Security_Camera,7,udp,0.9991942793836237,0.9921,0.9956345024838176,10000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__Provision_PT_838_Security_Camera,8,udpplain,0.9846396218983852,1.0,0.9922603691208574,5000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__Samsung_SNH_1011_N_Webcam,0,ack,0.0,0.0,0.0,0,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_mi_top40_weighted__Samsung_SNH_1011_N_Webcam,1,benign,1.0,1.0,1.0,5000,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_mi_top40_weighted__Samsung_SNH_1011_N_Webcam,2,combo,0.9393199323689648,1.0,0.968710646130001,5000,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_mi_top40_weighted__Samsung_SNH_1011_N_Webcam,3,junk,1.0,0.9354,0.9666218869484344,5000,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_mi_top40_weighted__Samsung_SNH_1011_N_Webcam,4,scan,1.0,1.0,1.0,5000,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_mi_top40_weighted__Samsung_SNH_1011_N_Webcam,5,syn,0.0,0.0,0.0,0,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_mi_top40_weighted__Samsung_SNH_1011_N_Webcam,6,tcp,0.9997885388031297,0.9456,0.9719395621338267,5000,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_mi_top40_weighted__Samsung_SNH_1011_N_Webcam,7,udp,0.9483968886359324,0.9998,0.9734203096095804,5000,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_mi_top40_weighted__Samsung_SNH_1011_N_Webcam,8,udpplain,0.0,0.0,0.0,0,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_mi_top40_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,0,ack,1.0,1.0,1.0,5000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,1,benign,1.0,0.9588,0.9789667143148867,5000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,2,combo,1.0,0.9998,0.9998999899989999,5000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,3,junk,0.9998000399920016,1.0,0.9999000099990001,5000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,4,scan,1.0,1.0,1.0,10000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,5,syn,1.0,1.0,1.0,5000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,6,tcp,0.999799759711654,0.9986,0.9991995197118271,5000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,7,udp,0.9791421856639247,0.9999,0.989412230358203,10000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,8,udpplain,1.0,1.0,1.0,5000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,0,ack,1.0,1.0,1.0,5000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,1,benign,0.9998000399920016,1.0,0.9999000099990001,5000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,2,combo,1.0,0.9998,0.9998999899989999,5000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,3,junk,0.9574875526618154,1.0,0.9782821365681863,5000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,4,scan,1.0,0.9778,0.9887754070178987,10000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,5,syn,1.0,1.0,1.0,5000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,6,tcp,0.875,0.0014,0.0027955271565495207,5000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,7,udp,0.5661306760276299,0.9999,0.7229412190007953,10000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,8,udpplain,1.0,0.466,0.635743519781719,5000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__Danmini_Doorbell,0,ack,1.0,1.0,1.0,5000,Danmini_Doorbell,attack
nb_attack_lgbm_importance_top40_weighted__Danmini_Doorbell,1,benign,1.0,1.0,1.0,5000,Danmini_Doorbell,attack
nb_attack_lgbm_importance_top40_weighted__Danmini_Doorbell,2,combo,0.9997642621404997,0.8482,0.9177667171607877,5000,Danmini_Doorbell,attack
nb_attack_lgbm_importance_top40_weighted__Danmini_Doorbell,3,junk,0.8681833970128516,0.9998,0.929354898680052,5000,Danmini_Doorbell,attack
nb_attack_lgbm_importance_top40_weighted__Danmini_Doorbell,4,scan,1.0,1.0,1.0,10000,Danmini_Doorbell,attack
nb_attack_lgbm_importance_top40_weighted__Danmini_Doorbell,5,syn,1.0,1.0,1.0,5000,Danmini_Doorbell,attack
nb_attack_lgbm_importance_top40_weighted__Danmini_Doorbell,6,tcp,0.999796126401631,0.9808,0.9902069661786976,5000,Danmini_Doorbell,attack
nb_attack_lgbm_importance_top40_weighted__Danmini_Doorbell,7,udp,0.9904893996433525,0.9998,0.9951229222653528,10000,Danmini_Doorbell,attack
nb_attack_lgbm_importance_top40_weighted__Danmini_Doorbell,8,udpplain,0.9998000399920016,1.0,0.9999000099990001,5000,Danmini_Doorbell,attack
nb_attack_lgbm_importance_top40_weighted__Ecobee_Thermostat,0,ack,1.0,1.0,1.0,5000,Ecobee_Thermostat,attack
nb_attack_lgbm_importance_top40_weighted__Ecobee_Thermostat,1,benign,0.9986019572598362,1.0,0.9993004896572399,5000,Ecobee_Thermostat,attack
nb_attack_lgbm_importance_top40_weighted__Ecobee_Thermostat,2,combo,0.9996,0.9996,0.9996,5000,Ecobee_Thermostat,attack
nb_attack_lgbm_importance_top40_weighted__Ecobee_Thermostat,3,junk,0.9844426939740055,0.9998,0.9920619170470332,5000,Ecobee_Thermostat,attack
nb_attack_lgbm_importance_top40_weighted__Ecobee_Thermostat,4,scan,0.9998,0.9998,0.9998,10000,Ecobee_Thermostat,attack
nb_attack_lgbm_importance_top40_weighted__Ecobee_Thermostat,5,syn,1.0,1.0,1.0,5000,Ecobee_Thermostat,attack
nb_attack_lgbm_importance_top40_weighted__Ecobee_Thermostat,6,tcp,0.9993988578298768,0.665,0.7986069412753692,5000,Ecobee_Thermostat,attack
nb_attack_lgbm_importance_top40_weighted__Ecobee_Thermostat,7,udp,0.8554414429964615,0.9912,0.918330476675777,10000,Ecobee_Thermostat,attack
nb_attack_lgbm_importance_top40_weighted__Ecobee_Thermostat,8,udpplain,0.9998000399920016,1.0,0.9999000099990001,5000,Ecobee_Thermostat,attack
nb_attack_lgbm_importance_top40_weighted__Ennio_Doorbell,0,ack,0.0,0.0,0.0,0,Ennio_Doorbell,attack
nb_attack_lgbm_importance_top40_weighted__Ennio_Doorbell,1,benign,1.0,0.9998,0.9998999899989999,5000,Ennio_Doorbell,attack
nb_attack_lgbm_importance_top40_weighted__Ennio_Doorbell,2,combo,0.9998000399920016,1.0,0.9999000099990001,5000,Ennio_Doorbell,attack
nb_attack_lgbm_importance_top40_weighted__Ennio_Doorbell,3,junk,1.0,0.9998,0.9998999899989999,5000,Ennio_Doorbell,attack
nb_attack_lgbm_importance_top40_weighted__Ennio_Doorbell,4,scan,1.0,1.0,1.0,5000,Ennio_Doorbell,attack
nb_attack_lgbm_importance_top40_weighted__Ennio_Doorbell,5,syn,0.0,0.0,0.0,0,Ennio_Doorbell,attack
nb_attack_lgbm_importance_top40_weighted__Ennio_Doorbell,6,tcp,0.9995452478399273,0.4396,0.6106403667175997,5000,Ennio_Doorbell,attack
nb_attack_lgbm_importance_top40_weighted__Ennio_Doorbell,7,udp,0.6407331453473468,0.9998,0.7809717231682549,5000,Ennio_Doorbell,attack
nb_attack_lgbm_importance_top40_weighted__Ennio_Doorbell,8,udpplain,0.0,0.0,0.0,0,Ennio_Doorbell,attack
nb_attack_lgbm_importance_top40_weighted__Philips_B120N10_Baby_Monitor,0,ack,0.8991188635137565,1.0,0.946880030300161,5000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_importance_top40_weighted__Philips_B120N10_Baby_Monitor,1,benign,0.9721674337058952,0.8872,0.9277423402697899,5000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_importance_top40_weighted__Philips_B120N10_Baby_Monitor,2,combo,0.9998000399920016,1.0,0.9999000099990001,5000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_importance_top40_weighted__Philips_B120N10_Baby_Monitor,3,junk,1.0,0.9998,0.9998999899989999,5000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_importance_top40_weighted__Philips_B120N10_Baby_Monitor,4,scan,1.0,1.0,1.0,10000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_importance_top40_weighted__Philips_B120N10_Baby_Monitor,5,syn,1.0,1.0,1.0,5000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_importance_top40_weighted__Philips_B120N10_Baby_Monitor,6,tcp,0.9994714587737844,0.3782,0.548752176436448,5000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_importance_top40_weighted__Philips_B120N10_Baby_Monitor,7,udp,0.7602433764633395,0.9871,0.8589453532892447,10000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_importance_top40_weighted__Philips_B120N10_Baby_Monitor,8,udpplain,1.0,1.0,1.0,5000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_importance_top40_weighted__Provision_PT_737E_Security_Camera,0,ack,1.0,0.998,0.998998998998999,5000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__Provision_PT_737E_Security_Camera,1,benign,0.9633911368015414,1.0,0.9813542688910697,5000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__Provision_PT_737E_Security_Camera,2,combo,0.9998000399920016,1.0,0.9999000099990001,5000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__Provision_PT_737E_Security_Camera,3,junk,1.0,0.968,0.983739837398374,5000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__Provision_PT_737E_Security_Camera,4,scan,0.9419743782969103,1.0,0.9701202949165697,10000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__Provision_PT_737E_Security_Camera,5,syn,1.0,0.9086,0.9521114953368962,5000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__Provision_PT_737E_Security_Camera,6,tcp,0.875,0.0014,0.0027955271565495207,5000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__Provision_PT_737E_Security_Camera,7,udp,0.6664667066586683,0.9999,0.7998240211174659,10000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__Provision_PT_737E_Security_Camera,8,udpplain,1.0,0.9618,0.9805280864512183,5000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__Provision_PT_838_Security_Camera,0,ack,1.0,1.0,1.0,5000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__Provision_PT_838_Security_Camera,1,benign,1.0,0.9996,0.9997999599919984,5000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__Provision_PT_838_Security_Camera,2,combo,1.0,0.9998,0.9998999899989999,5000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__Provision_PT_838_Security_Camera,3,junk,0.9996001599360256,1.0,0.9998000399920016,5000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__Provision_PT_838_Security_Camera,4,scan,0.9999000099990001,1.0,0.999950002499875,10000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__Provision_PT_838_Security_Camera,5,syn,1.0,1.0,1.0,5000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__Provision_PT_838_Security_Camera,6,tcp,0.9997997196074504,0.9984,0.999099369558691,5000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__Provision_PT_838_Security_Camera,7,udp,0.9992004797121727,0.9998,0.9995001499550135,10000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__Provision_PT_838_Security_Camera,8,udpplain,0.9998000399920016,1.0,0.9999000099990001,5000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__Samsung_SNH_1011_N_Webcam,0,ack,0.0,0.0,0.0,0,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_importance_top40_weighted__Samsung_SNH_1011_N_Webcam,1,benign,1.0,0.9998,0.9998999899989999,5000,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_importance_top40_weighted__Samsung_SNH_1011_N_Webcam,2,combo,0.941608589188171,0.9998,0.9698321854690076,5000,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_importance_top40_weighted__Samsung_SNH_1011_N_Webcam,3,junk,0.9997868258367086,0.938,0.9679083685894129,5000,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_importance_top40_weighted__Samsung_SNH_1011_N_Webcam,4,scan,1.0,1.0,1.0,5000,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_importance_top40_weighted__Samsung_SNH_1011_N_Webcam,5,syn,0.0,0.0,0.0,0,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_importance_top40_weighted__Samsung_SNH_1011_N_Webcam,6,tcp,0.9997885388031297,0.9456,0.9719395621338267,5000,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_importance_top40_weighted__Samsung_SNH_1011_N_Webcam,7,udp,0.9483968886359324,0.9998,0.9734203096095804,5000,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_importance_top40_weighted__Samsung_SNH_1011_N_Webcam,8,udpplain,0.0,0.0,0.0,0,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_importance_top40_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,0,ack,1.0,1.0,1.0,5000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,1,benign,1.0,0.999,0.9994997498749375,5000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,2,combo,1.0,0.9998,0.9998999899989999,5000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,3,junk,0.9998000399920016,1.0,0.9999000099990001,5000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,4,scan,0.9995002498750625,1.0,0.9997500624843789,10000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,5,syn,1.0,1.0,1.0,5000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,6,tcp,0.999799759711654,0.9986,0.9991995197118271,5000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,7,udp,0.9992005596082743,0.9999,0.9995501574448943,10000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,8,udpplain,1.0,0.9998,0.9998999899989999,5000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,0,ack,1.0,1.0,1.0,5000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,1,benign,0.9678668215253581,1.0,0.9836710603974032,5000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,2,combo,0.9960143483459546,0.9996,0.9978039528848074,5000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,3,junk,0.998202875399361,0.9998,0.9990007993605116,5000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,4,scan,1.0,0.9808,0.9903069466882067,10000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,5,syn,1.0,1.0,1.0,5000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,6,tcp,0.875,0.0014,0.0027955271565495207,5000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,7,udp,0.5648514292170376,0.9999,0.7218973359324237,10000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_importance_top40_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,8,udpplain,1.0,0.458,0.6282578875171467,5000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
